ID,Index,Region,SalesRep,Month,CustomerRating,Total_Profit_original,CustomerSegment,SalesTargetAchieved,Product,Profit,Sales,Discount%
5117,1280,West,Eve,Feb,3,197.05,Commercial,Yes,Computer,9.9,33,26
5118,1280,West,Eve,Feb,3,197.05,Commercial,Yes,AirConditioner,28.4,71,17
5119,1280,West,Eve,Feb,3,197.05,Commercial,Yes,Fridge,47.5,95,7
5120,1280,West,Eve,Feb,3,197.05,Commercial,Yes,Television,22.25,89,12
5121,1281,South,Eve,Feb,4,100.95,Residential,Yes,Computer,31.38,104.59,9
5122,1281,South,Eve,Feb,4,100.95,Residential,Yes,AirConditioner,53.2,133,6
5123,1281,South,Eve,Feb,4,100.95,Residential,Yes,Fridge,8.5,17,5
5124,1281,South,Eve,Feb,4,100.95,Residential,Yes,Television,17,68,14
5125,1282,East,Diana,Feb,2,114.15,Commercial,Yes,Computer,31.2,104,17
5126,1282,East,Diana,Feb,2,114.15,Commercial,Yes,AirConditioner,47.2,118,20
5127,1282,East,Diana,Feb,2,114.15,Commercial,Yes,Fridge,33.5,67,2
5128,1282,East,Diana,Feb,2,114.15,Commercial,Yes,Television,6.25,25,11
5129,1283,North,Alice,Feb,2,116.7,Commercial,Yes,Computer,19.2,64,11
5130,1283,North,Alice,Feb,2,116.7,Commercial,Yes,AirConditioner,46,115,16
5131,1283,North,Alice,Feb,2,116.7,Commercial,Yes,Fridge,28,56,1
5132,1283,North,Alice,Feb,2,116.7,Commercial,Yes,Television,18.5,74,4
5133,1284,North,Charlie,Feb,2,104.05,Residential,Yes,Computer,9.9,33,27
5134,1284,North,Charlie,Feb,2,104.05,Residential,Yes,AirConditioner,58.4,146,11
5135,1284,North,Charlie,Feb,2,104.05,Residential,Yes,Fridge,16,32,13
5136,1284,North,Charlie,Feb,2,104.05,Residential,Yes,Television,24.75,99,3
5137,1285,East,Alice,Mar,2,74.15,Corporate,Yes,Computer,48.3,161,16
5138,1285,East,Alice,Mar,2,74.15,Corporate,Yes,AirConditioner,41.6,104,15
5139,1285,East,Alice,Mar,2,74.15,Corporate,Yes,Fridge,47.5,95,7
5140,1285,East,Alice,Mar,2,74.15,Corporate,Yes,Television,29.75,119,7
5141,1286,South,Diana,Jan,2,70.25,Residential,Yes,Computer,57.3,191,0
5142,1286,South,Diana,Jan,2,70.25,Residential,Yes,AirConditioner,45.2,113,23
5143,1286,South,Diana,Jan,2,70.25,Residential,Yes,Fridge,11,22,5
5144,1286,South,Diana,Jan,2,70.25,Residential,Yes,Television,1.75,7,10
5145,1287,South,Charlie,Mar,2,107.1,Residential,Yes,Computer,10.5,35,7
5146,1287,South,Charlie,Mar,2,107.1,Residential,Yes,AirConditioner,49.6,124,9
5147,1287,South,Charlie,Mar,2,107.1,Residential,Yes,Fridge,17.5,35,3
5148,1287,South,Charlie,Mar,2,107.1,Residential,Yes,Television,26.5,106,13
5149,1288,South,Eve,Jan,2,89.15,Corporate,Yes,Computer,26.7,89,9
5150,1288,South,Eve,Jan,2,89.15,Corporate,Yes,AirConditioner,33.2,83,22
5151,1288,South,Eve,Jan,2,89.15,Corporate,Yes,Fridge,44,88,4
5152,1288,South,Eve,Jan,2,89.15,Corporate,Yes,Television,3.25,13,7
5153,1289,West,Diana,Feb,4,261.2,Corporate,No,Computer,52.5,175,25
5154,1289,West,Diana,Feb,4,261.2,Corporate,No,AirConditioner,55.2,138,15
5155,1289,West,Diana,Feb,4,261.2,Corporate,No,Fridge,39.5,79,12
5156,1289,West,Diana,Feb,4,261.2,Corporate,No,Television,17,68,0
5157,1290,North,Eve,Jan,5,7.4,Residential,Yes,Computer,22.2,74,9
5158,1290,North,Eve,Jan,5,7.4,Residential,Yes,AirConditioner,9.2,23,19
5159,1290,North,Eve,Jan,5,7.4,Residential,Yes,Fridge,4.5,9,8
5160,1290,North,Eve,Jan,5,7.4,Residential,Yes,Television,28.5,114,9
5161,1291,North,Bob,Mar,4,100.95,Residential,Yes,Computer,25.2,84,17
5162,1291,North,Bob,Mar,4,100.95,Residential,Yes,AirConditioner,30.4,76,17
5163,1291,North,Bob,Mar,4,100.95,Residential,Yes,Fridge,5,10,12
5164,1291,North,Bob,Mar,4,100.95,Residential,Yes,Television,10.75,43,1
5165,1292,North,Diana,Mar,4,100.85,Residential,No,Computer,56.4,188,28
5166,1292,North,Diana,Mar,4,100.85,Residential,No,AirConditioner,13.2,33,14
5167,1292,North,Diana,Mar,4,100.85,Residential,No,Fridge,15,30,8
5168,1292,North,Diana,Mar,4,100.85,Residential,No,Television,14.25,57,2
5169,1293,West,Bob,Jan,2,106.3,Residential,Yes,Computer,51.6,172,8
5170,1293,West,Bob,Jan,2,106.3,Residential,Yes,AirConditioner,11.2,28,22
5171,1293,West,Bob,Jan,2,106.3,Residential,Yes,Fridge,23.5,47,15
5172,1293,West,Bob,Jan,2,106.3,Residential,Yes,Television,9,36,12
5173,1294,North,Diana,Feb,1,130.2,Corporate,No,Computer,15.6,52,24
5174,1294,North,Diana,Feb,1,130.2,Corporate,No,AirConditioner,5.6,14,10
5175,1294,North,Diana,Feb,1,130.2,Corporate,No,Fridge,37.5,75,11
5176,1294,North,Diana,Feb,1,130.2,Corporate,No,Television,3.5,14,0
5177,1295,West,Diana,Feb,2,169,Commercial,No,Computer,11.4,38,1
5178,1295,West,Diana,Feb,2,169,Commercial,No,AirConditioner,43.6,109,17
5179,1295,West,Diana,Feb,2,169,Commercial,No,Fridge,45.5,91,1
5180,1295,West,Diana,Feb,2,169,Commercial,No,Television,20.5,82,10
5181,1296,South,Bob,Mar,4,111.8,Residential,Yes,Computer,52.2,174,2
5182,1296,South,Bob,Mar,4,111.8,Residential,Yes,AirConditioner,59.6,149,5
5183,1296,South,Bob,Mar,4,111.8,Residential,Yes,Fridge,41,82,18
5184,1296,South,Bob,Mar,4,111.8,Residential,Yes,Television,18,72,2
5185,1297,East,Charlie,Jan,1,168.6,Corporate,Yes,Computer,27,90,1
5186,1297,East,Charlie,Jan,1,168.6,Corporate,Yes,AirConditioner,23.6,59,0
5187,1297,East,Charlie,Jan,1,168.6,Corporate,Yes,Fridge,38,76,15
5188,1297,East,Charlie,Jan,1,168.6,Corporate,Yes,Television,24,96,9
5189,1298,North,Alice,Feb,1,166.15,Residential,Yes,Computer,58.5,195,5
5190,1298,North,Alice,Feb,1,166.15,Residential,Yes,AirConditioner,2.4,6,22
5191,1298,North,Alice,Feb,1,166.15,Residential,Yes,Fridge,6.5,13,12
5192,1298,North,Alice,Feb,1,166.15,Residential,Yes,Television,6.75,27,11
5193,1299,North,Eve,Feb,1,161.5,Residential,Yes,Computer,18.9,63,22
5194,1299,North,Eve,Feb,1,161.5,Residential,Yes,AirConditioner,55.6,139,6
5195,1299,North,Eve,Feb,1,161.5,Residential,Yes,Fridge,16.5,33,4
5196,1299,North,Eve,Feb,1,161.5,Residential,Yes,Television,26.5,106,7
5197,1300,South,Diana,Mar,4,5.65,Corporate,Yes,Computer,14.4,48,11
5198,1300,South,Diana,Mar,4,5.65,Corporate,Yes,AirConditioner,46,115,11
5199,1300,South,Diana,Mar,4,5.65,Corporate,Yes,Fridge,7,14,5
5200,1300,South,Diana,Mar,4,5.65,Corporate,Yes,Television,9.25,37,3
5201,1301,East,Eve,Feb,2,27.35,Corporate,Yes,Computer,15.3,51,21
5202,1301,East,Eve,Feb,2,27.35,Corporate,Yes,AirConditioner,16.8,42,19
5203,1301,East,Eve,Feb,2,27.35,Corporate,Yes,Fridge,48.5,97,16
5204,1301,East,Eve,Feb,2,27.35,Corporate,Yes,Television,21.75,87,12
5205,1302,West,Bob,Jan,2,241.25,Corporate,No,Computer,49.5,165,18
5206,1302,West,Bob,Jan,2,241.25,Corporate,No,AirConditioner,54,135,3
5207,1302,West,Bob,Jan,2,241.25,Corporate,No,Fridge,40,80,16
5208,1302,West,Bob,Jan,2,241.25,Corporate,No,Television,17.75,71,12
5209,1303,East,Eve,Mar,3,123.3,Commercial,Yes,Computer,11.4,38,27
5210,1303,East,Eve,Mar,3,123.3,Commercial,Yes,AirConditioner,42.4,106,9
5211,1303,East,Eve,Mar,3,123.3,Commercial,Yes,Fridge,26.5,53,16
5212,1303,East,Eve,Mar,3,123.3,Commercial,Yes,Television,19,76,6
5213,1304,South,Bob,Mar,5,40.85,Commercial,Yes,Computer,54,180,14
5214,1304,South,Bob,Mar,5,40.85,Commercial,Yes,AirConditioner,39.6,99,20
5215,1304,South,Bob,Mar,5,40.85,Commercial,Yes,Fridge,23,46,2
5216,1304,South,Bob,Mar,5,40.85,Commercial,Yes,Television,6.25,25,6
5217,1305,South,Eve,Jan,4,98.15,Residential,No,Computer,42,140,18
5218,1305,South,Eve,Jan,4,98.15,Residential,No,AirConditioner,38.4,96,1
5219,1305,South,Eve,Jan,4,98.15,Residential,No,Fridge,49,98,12
5220,1305,South,Eve,Jan,4,98.15,Residential,No,Television,16.75,67,10
5221,1306,East,Alice,Mar,3,106.6,Commercial,Yes,Computer,44.1,147,11
5222,1306,East,Alice,Mar,3,106.6,Commercial,Yes,AirConditioner,30,75,8
5223,1306,East,Alice,Mar,3,106.6,Commercial,Yes,Fridge,26,52,11
5224,1306,East,Alice,Mar,3,106.6,Commercial,Yes,Television,22.5,90,4
5225,1307,West,Alice,Feb,3,-3.5,Corporate,Yes,Computer,58.8,196,17
5226,1307,West,Alice,Feb,3,-3.5,Corporate,Yes,AirConditioner,11.2,28,9
5227,1307,West,Alice,Feb,3,-3.5,Corporate,Yes,Fridge,9.5,19,5
5228,1307,West,Alice,Feb,3,-3.5,Corporate,Yes,Television,1,4,11
5229,1308,West,Alice,Feb,1,192.1,Residential,Yes,Computer,45.3,151,15
5230,1308,West,Alice,Feb,1,192.1,Residential,Yes,AirConditioner,28.8,72,19
5231,1308,West,Alice,Feb,1,192.1,Residential,Yes,Fridge,18.5,37,12
5232,1308,West,Alice,Feb,1,192.1,Residential,Yes,Television,26.5,106,0
5233,1309,North,Alice,Jan,2,137.5,Commercial,Yes,Computer,55.2,184,1
5234,1309,North,Alice,Jan,2,137.5,Commercial,Yes,AirConditioner,52.8,132,10
5235,1309,North,Alice,Jan,2,137.5,Commercial,Yes,Fridge,1.5,3,13
5236,1309,North,Alice,Jan,2,137.5,Commercial,Yes,Television,25,100,9
5237,1310,West,Alice,Feb,2,169.35,Residential,No,Computer,15.3,51,10
5238,1310,West,Alice,Feb,2,169.35,Residential,No,AirConditioner,38.8,97,24
5239,1310,West,Alice,Feb,2,169.35,Residential,No,Fridge,15.5,31,6
5240,1310,West,Alice,Feb,2,169.35,Residential,No,Television,19.75,79,3
5241,1311,East,Alice,Jan,3,104.6,Residential,Yes,Computer,30.9,103,11
5242,1311,East,Alice,Jan,3,104.6,Residential,Yes,AirConditioner,19.2,48,13
5243,1311,East,Alice,Jan,3,104.6,Residential,Yes,Fridge,26.5,53,4
5244,1311,East,Alice,Jan,3,104.6,Residential,Yes,Television,24,96,6
5245,1312,South,Bob,Jan,4,164.75,Commercial,Yes,Computer,50.7,169,4
5246,1312,South,Bob,Jan,4,164.75,Commercial,Yes,AirConditioner,54.8,137,2
5247,1312,South,Bob,Jan,4,164.75,Commercial,Yes,Fridge,33,66,13
5248,1312,South,Bob,Jan,4,164.75,Commercial,Yes,Television,23.25,93,13
5249,1313,North,Diana,Feb,2,148.4,Residential,Yes,Computer,12.3,41,26
5250,1313,North,Diana,Feb,2,148.4,Residential,Yes,AirConditioner,23.6,59,24
5251,1313,North,Diana,Feb,2,148.4,Residential,Yes,Fridge,3,6,17
5252,1313,North,Diana,Feb,2,148.4,Residential,Yes,Television,18.5,74,4
5253,1314,North,Eve,Jan,2,204.65,Commercial,Yes,Computer,53.7,179,26
5254,1314,North,Eve,Jan,2,204.65,Commercial,Yes,AirConditioner,13.2,33,0
5255,1314,North,Eve,Jan,2,204.65,Commercial,Yes,Fridge,44.5,89,3
5256,1314,North,Eve,Jan,2,204.65,Commercial,Yes,Television,21.25,85,1
5257,1315,South,Alice,Feb,4,187.6,Residential,Yes,Computer,50.7,169,23
5258,1315,South,Alice,Feb,4,187.6,Residential,Yes,AirConditioner,16.4,41,6
5259,1315,South,Alice,Feb,4,187.6,Residential,Yes,Fridge,15,30,0
5260,1315,South,Alice,Feb,4,187.6,Residential,Yes,Television,29.5,118,13
5261,1316,West,Bob,Mar,1,117.1,Corporate,No,Computer,10.5,35,5
5262,1316,West,Bob,Mar,1,117.1,Corporate,No,AirConditioner,47.6,119,3
5263,1316,West,Bob,Mar,1,117.1,Corporate,No,Fridge,9,18,6
5264,1316,West,Bob,Mar,1,117.1,Corporate,No,Television,4,16,7
5265,1317,South,Bob,Mar,4,123.25,Residential,No,Computer,37.2,124,24
5266,1317,South,Bob,Mar,4,123.25,Residential,No,AirConditioner,2.8,7,6
5267,1317,South,Bob,Mar,4,123.25,Residential,No,Fridge,32.5,65,19
5268,1317,South,Bob,Mar,4,123.25,Residential,No,Television,27.75,111,1
5269,1318,West,Bob,Jan,3,233.55,Residential,Yes,Computer,41.4,138,10
5270,1318,West,Bob,Jan,3,233.55,Residential,Yes,AirConditioner,50.4,126,15
5271,1318,West,Bob,Jan,3,233.55,Residential,Yes,Fridge,39,78,12
5272,1318,West,Bob,Jan,3,233.55,Residential,Yes,Television,4.75,19,10
5273,1319,South,Diana,Feb,4,53.05,Residential,Yes,Computer,19.5,65,20
5274,1319,South,Diana,Feb,4,53.05,Residential,Yes,AirConditioner,18.8,47,9
5275,1319,South,Diana,Feb,4,53.05,Residential,Yes,Fridge,27.5,55,3
5276,1319,South,Diana,Feb,4,53.05,Residential,Yes,Television,7.25,29,7
5277,1320,East,Eve,Feb,4,208.2,Corporate,No,Computer,39.3,131,9
5278,1320,East,Eve,Feb,4,208.2,Corporate,No,AirConditioner,4.4,11,14
5279,1320,East,Eve,Feb,4,208.2,Corporate,No,Fridge,43.5,87,12
5280,1320,East,Eve,Feb,4,208.2,Corporate,No,Television,29,116,12
5281,1321,West,Diana,Mar,3,100.95,Commercial,Yes,Computer,31.38,104.59,3
5282,1321,West,Diana,Mar,3,100.95,Commercial,Yes,AirConditioner,30.4,76,15
5283,1321,West,Diana,Mar,3,100.95,Commercial,Yes,Fridge,9.5,19,3
5284,1321,West,Diana,Mar,3,100.95,Commercial,Yes,Television,12.75,51,10
5285,1322,East,Charlie,Mar,3,108.4,Commercial,Yes,Computer,41.7,139,8
5286,1322,East,Charlie,Mar,3,108.4,Commercial,Yes,AirConditioner,21.2,53,5
5287,1322,East,Charlie,Mar,3,108.4,Commercial,Yes,Fridge,21,42,2
5288,1322,East,Charlie,Mar,3,108.4,Commercial,Yes,Television,4.5,18,1
5289,1323,North,Bob,Feb,4,68,Residential,Yes,Computer,27,90,11
5290,1323,North,Bob,Feb,4,68,Residential,Yes,AirConditioner,50,125,3
5291,1323,North,Bob,Feb,4,68,Residential,Yes,Fridge,7.5,15,7
5292,1323,North,Bob,Feb,4,68,Residential,Yes,Television,14.5,58,10
5293,1324,South,Charlie,Jan,4,171.9,Residential,Yes,Computer,50.1,167,9
5294,1324,South,Charlie,Jan,4,171.9,Residential,Yes,AirConditioner,30.8,77,3
5295,1324,South,Charlie,Jan,4,171.9,Residential,Yes,Fridge,27,54,19
5296,1324,South,Charlie,Jan,4,171.9,Residential,Yes,Television,11,44,4
5297,1325,North,Alice,Mar,4,119.7,Residential,Yes,Computer,38.7,129,26
5298,1325,North,Alice,Mar,4,119.7,Residential,Yes,AirConditioner,18,45,23
5299,1325,North,Alice,Mar,4,119.7,Residential,Yes,Fridge,30,60,7
5300,1325,North,Alice,Mar,4,119.7,Residential,Yes,Television,4,16,3
5301,1326,North,Alice,Jan,2,85.55,Commercial,No,Computer,18.3,61,13
5302,1326,North,Alice,Jan,2,85.55,Commercial,No,AirConditioner,44,110,22
5303,1326,North,Alice,Jan,2,85.55,Commercial,No,Fridge,49,98,16
5304,1326,North,Alice,Jan,2,85.55,Commercial,No,Television,16.25,65,0
5305,1327,North,Diana,Jan,1,126.9,Residential,No,Computer,30,100,4
5306,1327,North,Diana,Jan,1,126.9,Residential,No,AirConditioner,32.4,81,3
5307,1327,North,Diana,Jan,1,126.9,Residential,No,Fridge,19.5,39,14
5308,1327,North,Diana,Jan,1,126.9,Residential,No,Television,28,112,13
5309,1328,North,Eve,Mar,3,169.2,Corporate,Yes,Computer,43.8,146,0
5310,1328,North,Eve,Mar,3,169.2,Corporate,Yes,AirConditioner,52.4,131,21
5311,1328,North,Eve,Mar,3,169.2,Corporate,Yes,Fridge,40.5,81,3
5312,1328,North,Eve,Mar,3,169.2,Corporate,Yes,Television,0.5,2,11
5313,1329,South,Charlie,Jan,2,36.3,Commercial,Yes,Computer,9.3,31,4
5314,1329,South,Charlie,Jan,2,36.3,Commercial,Yes,AirConditioner,38,95,21
5315,1329,South,Charlie,Jan,2,36.3,Commercial,Yes,Fridge,39,78,5
5316,1329,South,Charlie,Jan,2,36.3,Commercial,Yes,Television,14,56,7
5317,1330,North,Eve,Jan,2,-1.05,Residential,No,Computer,12.9,43,15
5318,1330,North,Eve,Jan,2,-1.05,Residential,No,AirConditioner,4.8,12,16
5319,1330,North,Eve,Jan,2,-1.05,Residential,No,Fridge,31.5,63,5
5320,1330,North,Eve,Jan,2,-1.05,Residential,No,Television,19.75,79,9
5321,1331,South,Diana,Feb,1,114.35,Residential,Yes,Computer,35.7,119,4
5322,1331,South,Diana,Feb,1,114.35,Residential,Yes,AirConditioner,14.4,36,12
5323,1331,South,Diana,Feb,1,114.35,Residential,Yes,Fridge,40.5,81,9
5324,1331,South,Diana,Feb,1,114.35,Residential,Yes,Television,25.75,103,11
5325,1332,South,Alice,Jan,3,62.6,Commercial,No,Computer,17.4,58,4
5326,1332,South,Alice,Jan,3,62.6,Commercial,No,AirConditioner,27.2,68,1
5327,1332,South,Alice,Jan,3,62.6,Commercial,No,Fridge,18,36,3
5328,1332,South,Alice,Jan,3,62.6,Commercial,No,Television,7,28,2
5329,1333,East,Eve,Feb,1,225.45,Residential,Yes,Computer,41.4,138,28
5330,1333,East,Eve,Feb,1,225.45,Residential,Yes,AirConditioner,56.8,142,19
5331,1333,East,Eve,Feb,1,225.45,Residential,Yes,Fridge,36,72,8
5332,1333,East,Eve,Feb,1,225.45,Residential,Yes,Television,16.25,65,12
5333,1334,West,Eve,Mar,2,-52.85,Residential,Yes,Computer,24.6,82,17
5334,1334,West,Eve,Mar,2,-52.85,Residential,Yes,AirConditioner,6.8,17,5
5335,1334,West,Eve,Mar,2,-52.85,Residential,Yes,Fridge,9.5,19,15
5336,1334,West,Eve,Mar,2,-52.85,Residential,Yes,Television,1.25,5,3
5337,1335,West,Alice,Mar,2,18.2,Residential,Yes,Computer,27.9,93,28
5338,1335,West,Alice,Mar,2,18.2,Residential,Yes,AirConditioner,38.8,97,21
5339,1335,West,Alice,Mar,2,18.2,Residential,Yes,Fridge,11,22,6
5340,1335,West,Alice,Mar,2,18.2,Residential,Yes,Television,26.5,106,3
5341,1336,South,Charlie,Feb,3,129.6,Commercial,No,Computer,18.6,62,5
5342,1336,South,Charlie,Feb,3,129.6,Commercial,No,AirConditioner,26,65,0
5343,1336,South,Charlie,Feb,3,129.6,Commercial,No,Fridge,37.5,75,13
5344,1336,South,Charlie,Feb,3,129.6,Commercial,No,Television,5.5,22,4
5345,1337,East,Alice,Mar,2,185.25,Commercial,Yes,Computer,32.7,109,20
5346,1337,East,Alice,Mar,2,185.25,Commercial,Yes,AirConditioner,4.8,12,7
5347,1337,East,Alice,Mar,2,185.25,Commercial,Yes,Fridge,30.5,61,5
5348,1337,East,Alice,Mar,2,185.25,Commercial,Yes,Television,29.25,117,2
5349,1338,South,Eve,Jan,2,28.6,Residential,Yes,Computer,39.9,133,17
5350,1338,South,Eve,Jan,2,28.6,Residential,Yes,AirConditioner,13.2,33,17
5351,1338,South,Eve,Jan,2,28.6,Residential,Yes,Fridge,35.5,71,0
5352,1338,South,Eve,Jan,2,28.6,Residential,Yes,Television,25,100,8
5353,1339,South,Charlie,Jan,2,83.7,Residential,Yes,Computer,53.1,177,27
5354,1339,South,Charlie,Jan,2,83.7,Residential,Yes,AirConditioner,39.6,99,20
5355,1339,South,Charlie,Jan,2,83.7,Residential,Yes,Fridge,44.5,89,17
5356,1339,South,Charlie,Jan,2,83.7,Residential,Yes,Television,27.5,110,3
5357,1340,South,Charlie,Jan,3,30.95,Residential,No,Computer,16.2,54,9
5358,1340,South,Charlie,Jan,3,30.95,Residential,No,AirConditioner,18,45,3
5359,1340,South,Charlie,Jan,3,30.95,Residential,No,Fridge,17.5,35,11
5360,1340,South,Charlie,Jan,3,30.95,Residential,No,Television,3.25,13,13
5361,1341,East,Alice,Mar,2,49.05,Commercial,No,Computer,43.8,146,14
5362,1341,East,Alice,Mar,2,49.05,Commercial,No,AirConditioner,6,15,4
5363,1341,East,Alice,Mar,2,49.05,Commercial,No,Fridge,40,80,14
5364,1341,East,Alice,Mar,2,49.05,Commercial,No,Television,16.25,65,9
5365,1342,West,Eve,Jan,5,119.1,Residential,No,Computer,34.2,114,29
5366,1342,West,Eve,Jan,5,119.1,Residential,No,AirConditioner,2.4,6,4
5367,1342,West,Eve,Jan,5,119.1,Residential,No,Fridge,9.5,19,0
5368,1342,West,Eve,Jan,5,119.1,Residential,No,Television,4,16,14
5369,1343,East,Diana,Mar,4,105.95,Residential,No,Computer,47.7,159,23
5370,1343,East,Diana,Mar,4,105.95,Residential,No,AirConditioner,54,135,14
5371,1343,East,Diana,Mar,4,105.95,Residential,No,Fridge,29.5,59,14
5372,1343,East,Diana,Mar,4,105.95,Residential,No,Television,29.75,119,10
5373,1344,North,Eve,Jan,4,142.85,Corporate,Yes,Computer,46.5,155,21
5374,1344,North,Eve,Jan,4,142.85,Corporate,Yes,AirConditioner,33.6,84,9
5375,1344,North,Eve,Jan,4,142.85,Corporate,Yes,Fridge,42.5,85,14
5376,1344,North,Eve,Jan,4,142.85,Corporate,Yes,Television,26.25,105,10
5377,1345,East,Bob,Feb,5,202.9,Corporate,Yes,Computer,34.5,115,10
5378,1345,East,Bob,Feb,5,202.9,Corporate,Yes,AirConditioner,36.4,91,7
5379,1345,East,Bob,Feb,5,202.9,Corporate,Yes,Fridge,49.5,99,15
5380,1345,East,Bob,Feb,5,202.9,Corporate,Yes,Television,21.5,86,3
5381,1346,East,Diana,Mar,4,40.1,Corporate,Yes,Computer,15.6,52,25
5382,1346,East,Diana,Mar,4,40.1,Corporate,Yes,AirConditioner,44,110,6
5383,1346,East,Diana,Mar,4,40.1,Corporate,Yes,Fridge,1.5,3,0
5384,1346,East,Diana,Mar,4,40.1,Corporate,Yes,Television,16,64,5
5385,1347,East,Charlie,Mar,2,181.5,Corporate,Yes,Computer,52.8,176,27
5386,1347,East,Charlie,Mar,2,181.5,Corporate,Yes,AirConditioner,57.2,143,11
5387,1347,East,Charlie,Mar,2,181.5,Corporate,Yes,Fridge,7.5,15,2
5388,1347,East,Charlie,Mar,2,181.5,Corporate,Yes,Television,8,32,14
5389,1348,East,Diana,Jan,4,115.8,Residential,No,Computer,42.9,143,26
5390,1348,East,Diana,Jan,4,115.8,Residential,No,AirConditioner,8.4,21,24
5391,1348,East,Diana,Jan,4,115.8,Residential,No,Fridge,14.5,29,11
5392,1348,East,Diana,Jan,4,115.8,Residential,No,Television,20,80,7
5393,1349,West,Charlie,Mar,2,-15.35,Residential,No,Computer,17.1,57,18
5394,1349,West,Charlie,Mar,2,-15.35,Residential,No,AirConditioner,10.8,27,10
5395,1349,West,Charlie,Mar,2,-15.35,Residential,No,Fridge,36,72,6
5396,1349,West,Charlie,Mar,2,-15.35,Residential,No,Television,12.75,51,12
5397,1350,North,Charlie,Mar,4,163.55,Residential,Yes,Computer,40.5,135,24
5398,1350,North,Charlie,Mar,4,163.55,Residential,Yes,AirConditioner,20.8,52,12
5399,1350,North,Charlie,Mar,4,163.55,Residential,Yes,Fridge,30.5,61,4
5400,1350,North,Charlie,Mar,4,163.55,Residential,Yes,Television,19.75,79,6
5401,1351,West,Diana,Feb,2,100.95,Residential,No,Computer,4.8,16,12
5402,1351,West,Diana,Feb,2,100.95,Residential,No,AirConditioner,30.4,76,14
5403,1351,West,Diana,Feb,2,100.95,Residential,No,Fridge,4,8,0
5404,1351,West,Diana,Feb,2,100.95,Residential,No,Television,14.5,58,3
5405,1352,West,Charlie,Feb,1,143.9,Corporate,No,Computer,7.5,25,26
5406,1352,West,Charlie,Feb,1,143.9,Corporate,No,AirConditioner,2.4,6,16
5407,1352,West,Charlie,Feb,1,143.9,Corporate,No,Fridge,49.5,99,0
5408,1352,West,Charlie,Feb,1,143.9,Corporate,No,Television,11.5,46,3
5409,1353,East,Charlie,Jan,3,111.2,Commercial,Yes,Computer,41.4,138,26
5410,1353,East,Charlie,Jan,3,111.2,Commercial,Yes,AirConditioner,36.8,92,21
5411,1353,East,Charlie,Jan,3,111.2,Commercial,Yes,Fridge,48,96,14
5412,1353,East,Charlie,Jan,3,111.2,Commercial,Yes,Television,13,52,4
5413,1354,South,Bob,Feb,2,73.2,Commercial,Yes,Computer,37.2,124,29
5414,1354,South,Bob,Feb,2,73.2,Commercial,Yes,AirConditioner,14,35,21
5415,1354,South,Bob,Feb,2,73.2,Commercial,Yes,Fridge,12.5,25,7
5416,1354,South,Bob,Feb,2,73.2,Commercial,Yes,Television,26.5,106,9
5417,1355,South,Eve,Jan,2,60.65,Residential,Yes,Computer,13.8,46,19
5418,1355,South,Eve,Jan,2,60.65,Residential,Yes,AirConditioner,53.6,134,17
5419,1355,South,Eve,Jan,2,60.65,Residential,Yes,Fridge,6,12,10
5420,1355,South,Eve,Jan,2,60.65,Residential,Yes,Television,29.25,117,4
5421,1356,West,Eve,Jan,4,47.25,Corporate,Yes,Computer,52.2,174,2
5422,1356,West,Eve,Jan,4,47.25,Corporate,Yes,AirConditioner,32.8,82,7
5423,1356,West,Eve,Jan,4,47.25,Corporate,Yes,Fridge,26.5,53,13
5424,1356,West,Eve,Jan,4,47.25,Corporate,Yes,Television,15.75,63,11
5425,1357,West,Bob,Jan,2,121.9,Corporate,Yes,Computer,40.2,134,15
5426,1357,West,Bob,Jan,2,121.9,Corporate,Yes,AirConditioner,3.2,8,5
5427,1357,West,Bob,Jan,2,121.9,Corporate,Yes,Fridge,10.5,21,12
5428,1357,West,Bob,Jan,2,121.9,Corporate,Yes,Television,19,76,0
5429,1358,East,Diana,Mar,4,182.5,Residential,Yes,Computer,27,90,6
5430,1358,East,Diana,Mar,4,182.5,Residential,Yes,AirConditioner,58,145,10
5431,1358,East,Diana,Mar,4,182.5,Residential,Yes,Fridge,26.5,53,18
5432,1358,East,Diana,Mar,4,182.5,Residential,Yes,Television,15,60,12
5433,1359,West,Alice,Feb,1,99.35,Corporate,Yes,Computer,21.3,71,11
5434,1359,West,Alice,Feb,1,99.35,Corporate,Yes,AirConditioner,52.8,132,8
5435,1359,West,Alice,Feb,1,99.35,Corporate,Yes,Fridge,47,94,11
5436,1359,West,Alice,Feb,1,99.35,Corporate,Yes,Television,16.25,65,7
5437,1360,East,Alice,Jan,4,125.25,Residential,No,Computer,24.3,81,28
5438,1360,East,Alice,Jan,4,125.25,Residential,No,AirConditioner,55.2,138,4
5439,1360,East,Alice,Jan,4,125.25,Residential,No,Fridge,44.5,89,18
5440,1360,East,Alice,Jan,4,125.25,Residential,No,Television,29.25,117,9
5441,1361,South,Alice,Feb,5,100.95,Residential,Yes,Computer,31.38,104.59,14
5442,1361,South,Alice,Feb,5,100.95,Residential,Yes,AirConditioner,14,35,6
5443,1361,South,Alice,Feb,5,100.95,Residential,Yes,Fridge,35,70,3
5444,1361,South,Alice,Feb,5,100.95,Residential,Yes,Television,20.25,81,12
