ID,Index,Region,SalesRep,Month,CustomerRating,CustomerSegment,SalesTargetAchieved,Product,Sales,Profit,Discount%,Net Profit,,,,,
3225,807,West,Eve,Mar,3,Corporate,No,Computer,154,46.2,11,29.26,,,,,
3226,807,West,Eve,Mar,3,Corporate,No,AirConditioner,131,52.4,17,30.13,,,,,
3227,807,West,Eve,Mar,3,Corporate,No,Fridge,37,18.5,15,12.95,,,,,
3228,807,West,Eve,Mar,3,Corporate,No,Television,90,22.5,13,10.8,,,,,
3229,808,North,Alice,Mar,5,Corporate,No,Computer,139,41.7,11,26.41,,,,,
3230,808,North,Alice,Mar,5,Corporate,No,AirConditioner,91,36.4,15,22.75,,,,,
3231,808,North,Alice,Mar,5,Corporate,No,Fridge,85,42.5,3,39.95,,,,,
3232,808,North,Alice,Mar,5,Corporate,No,Television,106,26.5,4,22.26,,,,,
3261,816,North,Eve,Mar,1,Corporate,Yes,Computer,152,45.6,17,19.76,,,,,
3262,816,North,Eve,Mar,1,Corporate,Yes,AirConditioner,135,54,24,21.6,,,,,
3263,816,North,Eve,Mar,1,Corporate,Yes,Fridge,69,34.5,15,24.15,,,,,
3264,816,North,Eve,Mar,1,Corporate,Yes,Television,18,4.5,0,4.5,,,,,
3265,817,North,Bob,Mar,1,Commercial,Yes,Computer,42,12.6,12,7.56,,,,,
3266,817,North,Bob,Mar,1,Commercial,Yes,AirConditioner,119,47.6,23,20.23,,,,,
3267,817,North,Bob,Mar,1,Commercial,Yes,Fridge,40,20,18,12.8,,,,,
3268,817,North,Bob,Mar,1,Commercial,Yes,Television,50,12.5,1,12,,,,,
3277,820,North,Alice,Mar,1,Residential,No,Computer,149,44.7,3,40.23,,,,,
3278,820,North,Alice,Mar,1,Residential,No,AirConditioner,20,8,0,8,,,,,
3279,820,North,Alice,Mar,1,Residential,No,Fridge,89,44.5,3,41.83,,,,,
3280,820,North,Alice,Mar,1,Residential,No,Television,5,1.25,3,1.1,,,,,
3281,821,East,Eve,Mar,2,Commercial,Yes,Computer,110,33,11,20.9,,,,,
3282,821,East,Eve,Mar,2,Commercial,Yes,AirConditioner,82,32.8,13,22.14,,,,,
3283,821,East,Eve,Mar,2,Commercial,Yes,Fridge,25,12.5,6,11,,,,,
3284,821,East,Eve,Mar,2,Commercial,Yes,Television,93,23.25,3,20.46,,,,,
3293,824,East,Diana,Mar,1,Commercial,No,Computer,23,6.9,21,2.07,,,,,
3294,824,East,Diana,Mar,1,Commercial,No,AirConditioner,145,58,3,53.65,,,,,
3295,824,East,Diana,Mar,1,Commercial,No,Fridge,85,42.5,4,39.1,,,,,
3296,824,East,Diana,Mar,1,Commercial,No,Television,84,21,5,16.8,,,,,
3305,827,East,Diana,Mar,4,Corporate,Yes,Computer,86,25.8,15,12.9,,,,,
3306,827,East,Diana,Mar,4,Corporate,Yes,AirConditioner,131,52.4,4,47.16,,,,,
3307,827,East,Diana,Mar,4,Corporate,Yes,Fridge,12,6,9,4.92,,,,,
3308,827,East,Diana,Mar,4,Corporate,Yes,Television,5,1.25,6,0.95,,,,,
3309,828,South,Diana,Mar,3,Residential,Yes,Computer,94,28.2,0,28.2,,,,,
3310,828,South,Diana,Mar,3,Residential,Yes,AirConditioner,25,10,0,10,,,,,
3311,828,South,Diana,Mar,3,Residential,Yes,Fridge,49,24.5,14,17.64,,,,,
3312,828,South,Diana,Mar,3,Residential,Yes,Television,50,12.5,14,5.5,,,,,
3313,829,East,Alice,Mar,5,Corporate,Yes,Computer,118,35.4,26,4.72,,,,,
3314,829,East,Alice,Mar,5,Corporate,Yes,AirConditioner,93,37.2,21,17.67,,,,,
3315,829,East,Alice,Mar,5,Corporate,Yes,Fridge,6,3,19,1.86,,,,,
3316,829,East,Alice,Mar,5,Corporate,Yes,Television,85,21.25,12,11.05,,,,,
3317,830,West,Charlie,Mar,4,Commercial,Yes,Computer,40,12,9,8.4,,,,,
3318,830,West,Charlie,Mar,4,Commercial,Yes,AirConditioner,51,20.4,18,11.22,,,,,
3319,830,West,Charlie,Mar,4,Commercial,Yes,Fridge,57,28.5,16,19.38,,,,,
3320,830,West,Charlie,Mar,4,Commercial,Yes,Television,58,14.5,2,13.34,,,,,
3325,832,North,Eve,Mar,2,Residential,Yes,Computer,116,34.8,15,17.4,,,,,
3326,832,North,Eve,Mar,2,Residential,Yes,AirConditioner,132,52.8,9,40.92,,,,,
3327,832,North,Eve,Mar,2,Residential,Yes,Fridge,69,34.5,2,33.12,,,,,
3328,832,North,Eve,Mar,2,Residential,Yes,Television,84,21,5,16.8,,,,,
3337,835,North,Alice,Mar,1,Residential,Yes,Computer,150,45,1,43.5,,,,,
3338,835,North,Alice,Mar,1,Residential,Yes,AirConditioner,13,5.2,9,4.03,,,,,
3339,835,North,Alice,Mar,1,Residential,Yes,Fridge,82,41,12,31.16,,,,,
3340,835,North,Alice,Mar,1,Residential,Yes,Television,31,7.75,12,4.03,,,,,
3349,838,North,Diana,Mar,1,Corporate,Yes,Computer,98,29.4,27,2.94,,,,,
3350,838,North,Diana,Mar,1,Corporate,Yes,AirConditioner,23,9.2,7,7.59,,,,,
3351,838,North,Diana,Mar,1,Corporate,Yes,Fridge,21,10.5,2,10.08,,,,,
3352,838,North,Diana,Mar,1,Corporate,Yes,Television,94,23.5,5,18.8,,,,,
3357,840,North,Charlie,Mar,1,Residential,No,Computer,108,32.4,22,8.64,,,,,
3358,840,North,Charlie,Mar,1,Residential,No,AirConditioner,74,29.6,14,19.24,,,,,
3359,840,North,Charlie,Mar,1,Residential,No,Fridge,83,41.5,19,25.73,,,,,
3360,840,North,Charlie,Mar,1,Residential,No,Television,91,22.75,0,22.75,,,,,
3361,841,East,Eve,Mar,4,Corporate,Yes,Computer,104.59,31.38,4,27.2,,,,,
3362,841,East,Eve,Mar,4,Corporate,Yes,AirConditioner,76,30.4,15,19,,,,,
3363,841,East,Eve,Mar,4,Corporate,Yes,Fridge,30,15,11,11.7,,,,,
3364,841,East,Eve,Mar,4,Corporate,Yes,Television,108,27,5,21.6,,,,,
3365,842,West,Diana,Mar,2,Commercial,Yes,Computer,80,24,11,15.2,,,,,
3366,842,West,Diana,Mar,2,Commercial,Yes,AirConditioner,128,51.2,10,38.4,,,,,
3367,842,West,Diana,Mar,2,Commercial,Yes,Fridge,21,10.5,7,9.03,,,,,
3368,842,West,Diana,Mar,2,Commercial,Yes,Television,90,22.5,4,18.9,,,,,
3369,843,North,Bob,Mar,2,Corporate,Yes,Computer,175,52.5,26,7,,,,,
3370,843,North,Bob,Mar,2,Corporate,Yes,AirConditioner,93,37.2,11,26.97,,,,,
3371,843,North,Bob,Mar,2,Corporate,Yes,Fridge,89,44.5,7,38.27,,,,,
3372,843,North,Bob,Mar,2,Corporate,Yes,Television,33,8.25,12,4.29,,,,,
3373,844,East,Bob,Mar,5,Residential,No,Computer,76,22.8,3,20.52,,,,,
3374,844,East,Bob,Mar,5,Residential,No,AirConditioner,98,39.2,1,38.22,,,,,
3375,844,East,Bob,Mar,5,Residential,No,Fridge,22,11,14,7.92,,,,,
3376,844,East,Bob,Mar,5,Residential,No,Television,26,6.5,8,4.42,,,,,
3381,846,North,Eve,Mar,4,Residential,Yes,Computer,118,35.4,23,8.26,,,,,
3382,846,North,Eve,Mar,4,Residential,Yes,AirConditioner,135,54,2,51.3,,,,,
3383,846,North,Eve,Mar,4,Residential,Yes,Fridge,79,39.5,19,24.49,,,,,
3384,846,North,Eve,Mar,4,Residential,Yes,Television,100,25,4,21,,,,,
3385,847,South,Diana,Mar,3,Commercial,Yes,Computer,176,52.8,3,47.52,,,,,
3386,847,South,Diana,Mar,3,Commercial,Yes,AirConditioner,91,36.4,8,29.12,,,,,
3387,847,South,Diana,Mar,3,Commercial,Yes,Fridge,45,22.5,0,22.5,,,,,
3388,847,South,Diana,Mar,3,Commercial,Yes,Television,40,10,0,10,,,,,
3413,854,East,Charlie,Mar,2,Commercial,Yes,Computer,100,30,3,27,,,,,
3414,854,East,Charlie,Mar,2,Commercial,Yes,AirConditioner,132,52.8,0,52.8,,,,,
3415,854,East,Charlie,Mar,2,Commercial,Yes,Fridge,30,15,18,9.6,,,,,
3416,854,East,Charlie,Mar,2,Commercial,Yes,Television,55,13.75,13,6.6,,,,,
3417,855,East,Eve,Mar,2,Corporate,Yes,Computer,42,12.6,9,8.82,,,,,
3418,855,East,Eve,Mar,2,Corporate,Yes,AirConditioner,114,45.6,15,28.5,,,,,
3419,855,East,Eve,Mar,2,Corporate,Yes,Fridge,85,42.5,2,40.8,,,,,
3420,855,East,Eve,Mar,2,Corporate,Yes,Television,2,0.5,4,0.42,,,,,
3425,857,East,Alice,Mar,2,Commercial,No,Computer,51,15.3,0,15.3,,,,,
3426,857,East,Alice,Mar,2,Commercial,No,AirConditioner,41,16.4,21,7.79,,,,,
3427,857,East,Alice,Mar,2,Commercial,No,Fridge,24,12,12,9.12,,,,,
3428,857,East,Alice,Mar,2,Commercial,No,Television,95,23.75,10,14.25,,,,,
3429,858,East,Charlie,Mar,3,Corporate,No,Computer,121,36.3,20,12.1,,,,,
3430,858,East,Charlie,Mar,3,Corporate,No,AirConditioner,75,30,3,27.75,,,,,
3431,858,East,Charlie,Mar,3,Corporate,No,Fridge,88,44,1,43.12,,,,,
3432,858,East,Charlie,Mar,3,Corporate,No,Television,44,11,13,5.28,,,,,
3441,861,West,Diana,Mar,2,Residential,Yes,Computer,145,43.5,4,37.7,,,,,
3442,861,West,Diana,Mar,2,Residential,Yes,AirConditioner,129,51.6,4,46.44,,,,,
3443,861,West,Diana,Mar,2,Residential,Yes,Fridge,99,49.5,9,40.59,,,,,
3444,861,West,Diana,Mar,2,Residential,Yes,Television,22,5.5,10,3.3,,,,,
3453,864,South,Charlie,Mar,5,Commercial,Yes,Computer,134,40.2,26,5.36,,,,,
3454,864,South,Charlie,Mar,5,Commercial,Yes,AirConditioner,92,36.8,24,14.72,,,,,
3455,864,South,Charlie,Mar,5,Commercial,Yes,Fridge,42,21,1,20.58,,,,,
3456,864,South,Charlie,Mar,5,Commercial,Yes,Television,47,11.75,7,8.46,,,,,
3457,865,West,Charlie,Mar,5,Commercial,Yes,Computer,122,36.6,16,17.08,,,,,
3458,865,West,Charlie,Mar,5,Commercial,Yes,AirConditioner,76,30.4,1,29.64,,,,,
3459,865,West,Charlie,Mar,5,Commercial,Yes,Fridge,99,49.5,5,44.55,,,,,
3460,865,West,Charlie,Mar,5,Commercial,Yes,Television,81,20.25,4,17.01,,,,,
3477,870,South,Alice,Mar,1,Commercial,Yes,Computer,25,7.5,26,1,,,,,
3478,870,South,Alice,Mar,1,Commercial,Yes,AirConditioner,120,48,11,34.8,,,,,
3479,870,South,Alice,Mar,1,Commercial,Yes,Fridge,88,44,7,37.84,,,,,
3480,870,South,Alice,Mar,1,Commercial,Yes,Television,62,15.5,6,11.78,,,,,
3481,871,North,Charlie,Mar,3,Residential,Yes,Computer,154,46.2,18,18.48,,,,,
3482,871,North,Charlie,Mar,3,Residential,Yes,AirConditioner,76,30.4,12,21.28,,,,,
3483,871,North,Charlie,Mar,3,Residential,Yes,Fridge,83,41.5,15,29.05,,,,,
3484,871,North,Charlie,Mar,3,Residential,Yes,Television,85,21.25,4,17.85,,,,,
3513,879,North,Diana,Mar,3,Residential,Yes,Computer,114,34.2,22,9.12,,,,,
3514,879,North,Diana,Mar,3,Residential,Yes,AirConditioner,84,33.6,9,26.04,,,,,
3515,879,North,Diana,Mar,3,Residential,Yes,Fridge,94,47,13,34.78,,,,,
3516,879,North,Diana,Mar,3,Residential,Yes,Television,18,4.5,13,2.16,,,,,
3529,883,East,Eve,Mar,4,Commercial,Yes,Computer,53,15.9,29,0.53,,,,,
3530,883,East,Eve,Mar,4,Commercial,Yes,AirConditioner,26,10.4,17,5.98,,,,,
3531,883,East,Eve,Mar,4,Commercial,Yes,Fridge,99,49.5,14,35.64,,,,,
3532,883,East,Eve,Mar,4,Commercial,Yes,Television,88,22,11,12.32,,,,,
3533,884,West,Eve,Mar,2,Commercial,No,Computer,197,59.1,10,39.4,,,,,
3534,884,West,Eve,Mar,2,Commercial,No,AirConditioner,13,5.2,1,5.07,,,,,
3535,884,West,Eve,Mar,2,Commercial,No,Fridge,88,44,12,33.44,,,,,
3536,884,West,Eve,Mar,2,Commercial,No,Television,27,6.75,2,6.21,,,,,
3537,885,West,Bob,Mar,4,Corporate,Yes,Computer,85,25.5,9,17.85,,,,,
3538,885,West,Bob,Mar,4,Corporate,Yes,AirConditioner,13,5.2,22,2.34,,,,,
3539,885,West,Bob,Mar,4,Corporate,Yes,Fridge,39,19.5,16,13.26,,,,,
3540,885,West,Bob,Mar,4,Corporate,Yes,Television,118,29.5,1,28.32,,,,,
3553,889,West,Bob,Mar,2,Corporate,Yes,Computer,176,52.8,25,8.8,,,,,
3554,889,West,Bob,Mar,2,Corporate,Yes,AirConditioner,12,4.8,3,4.44,,,,,
3555,889,West,Bob,Mar,2,Corporate,Yes,Fridge,81,40.5,8,34.02,,,,,
3556,889,West,Bob,Mar,2,Corporate,Yes,Television,40,10,10,6,,,,,
3561,891,East,Bob,Mar,2,Residential,No,Computer,185,55.5,13,31.45,,,,,
3562,891,East,Bob,Mar,2,Residential,No,AirConditioner,127,50.8,21,24.13,,,,,
3563,891,East,Bob,Mar,2,Residential,No,Fridge,96,48,2,46.08,,,,,
3564,891,East,Bob,Mar,2,Residential,No,Television,74,18.5,0,18.5,,,,,
3565,892,East,Alice,Mar,2,Residential,Yes,Computer,149,44.7,0,44.7,,,,,
3566,892,East,Alice,Mar,2,Residential,Yes,AirConditioner,37,14.8,22,6.66,,,,,
3567,892,East,Alice,Mar,2,Residential,Yes,Fridge,42,21,12,15.96,,,,,
3568,892,East,Alice,Mar,2,Residential,Yes,Television,66,16.5,3,14.52,,,,,
3585,897,South,Alice,Mar,2,Commercial,Yes,Computer,15,4.5,23,1.05,,,,,
3586,897,South,Alice,Mar,2,Commercial,Yes,AirConditioner,84,33.6,9,26.04,,,,,
3587,897,South,Alice,Mar,2,Commercial,Yes,Fridge,35,17.5,2,16.8,,,,,
3588,897,South,Alice,Mar,2,Commercial,Yes,Television,81,20.25,7,14.58,,,,,
3605,902,West,Eve,Mar,5,Commercial,No,Computer,191,57.3,4,49.66,,,,,
3606,902,West,Eve,Mar,5,Commercial,No,AirConditioner,140,56,12,39.2,,,,,
3607,902,West,Eve,Mar,5,Commercial,No,Fridge,38,19,16,12.92,,,,,
3608,902,West,Eve,Mar,5,Commercial,No,Television,30,7.5,12,3.9,,,,,
3613,904,East,Alice,Mar,3,Commercial,Yes,Computer,153,45.9,23,10.71,,,,,
3614,904,East,Alice,Mar,3,Commercial,Yes,AirConditioner,29,11.6,5,10.15,,,,,
3615,904,East,Alice,Mar,3,Commercial,Yes,Fridge,90,45,1,44.1,,,,,
3616,904,East,Alice,Mar,3,Commercial,Yes,Television,62,15.5,11,8.68,,,,,
3621,906,South,Diana,Mar,2,Corporate,No,Computer,98,29.4,11,18.62,,,,,
3622,906,South,Diana,Mar,2,Corporate,No,AirConditioner,86,34.4,18,18.92,,,,,
3623,906,South,Diana,Mar,2,Corporate,No,Fridge,4,2,4,1.84,,,,,
3624,906,South,Diana,Mar,2,Corporate,No,Television,107,26.75,7,19.26,,,,,
3625,907,South,Bob,Mar,3,Residential,Yes,Computer,105,31.5,29,1.05,,,,,
3626,907,South,Bob,Mar,3,Residential,Yes,AirConditioner,121,48.4,10,36.3,,,,,
3627,907,South,Bob,Mar,3,Residential,Yes,Fridge,33,16.5,15,11.55,,,,,
3628,907,South,Bob,Mar,3,Residential,Yes,Television,13,3.25,2,2.99,,,,,
3649,913,North,Eve,Mar,2,Residential,No,Computer,193,57.9,11,36.67,,,,,
3650,913,North,Eve,Mar,2,Residential,No,AirConditioner,84,33.6,7,27.72,,,,,
3651,913,North,Eve,Mar,2,Residential,No,Fridge,53,26.5,5,23.85,,,,,
3652,913,North,Eve,Mar,2,Residential,No,Television,118,29.5,13,14.16,,,,,
3657,915,West,Eve,Mar,2,Residential,No,Computer,85,25.5,7,19.55,,,,,
3658,915,West,Eve,Mar,2,Residential,No,AirConditioner,139,55.6,1,54.21,,,,,
3659,915,West,Eve,Mar,2,Residential,No,Fridge,26,13,14,9.36,,,,,
3660,915,West,Eve,Mar,2,Residential,No,Television,103,25.75,6,19.57,,,,,
3661,916,South,Eve,Mar,4,Corporate,Yes,Computer,101,30.3,15,15.15,,,,,
3662,916,South,Eve,Mar,4,Corporate,Yes,AirConditioner,82,32.8,15,20.5,,,,,
3663,916,South,Eve,Mar,4,Corporate,Yes,Fridge,26,13,15,9.1,,,,,
3664,916,South,Eve,Mar,4,Corporate,Yes,Television,61,15.25,9,9.76,,,,,
3665,917,South,Alice,Mar,1,Commercial,Yes,Computer,79,23.7,16,11.06,,,,,
3666,917,South,Alice,Mar,1,Commercial,Yes,AirConditioner,67,26.8,12,18.76,,,,,
3667,917,South,Alice,Mar,1,Commercial,Yes,Fridge,62,31,12,23.56,,,,,
3668,917,South,Alice,Mar,1,Commercial,Yes,Television,41,10.25,3,9.02,,,,,
3693,924,East,Bob,Mar,4,Commercial,Yes,Computer,191,57.3,6,45.84,,,,,
3694,924,East,Bob,Mar,4,Commercial,Yes,AirConditioner,148,59.2,13,39.96,,,,,
3695,924,East,Bob,Mar,4,Commercial,Yes,Fridge,66,33,2,31.68,,,,,
3696,924,East,Bob,Mar,4,Commercial,Yes,Television,39,9.75,4,8.19,,,,,
3697,925,North,Bob,Mar,1,Commercial,Yes,Computer,55,16.5,4,14.3,,,,,
3698,925,North,Bob,Mar,1,Commercial,Yes,AirConditioner,80,32,4,28.8,,,,,
3699,925,North,Bob,Mar,1,Commercial,Yes,Fridge,22,11,7,9.46,,,,,
3700,925,North,Bob,Mar,1,Commercial,Yes,Television,8,2,9,1.28,,,,,
3713,929,South,Eve,Mar,2,Commercial,No,Computer,29,8.7,13,4.93,,,,,
3714,929,South,Eve,Mar,2,Commercial,No,AirConditioner,93,37.2,8,29.76,,,,,
3715,929,South,Eve,Mar,2,Commercial,No,Fridge,80,40,8,33.6,,,,,
3716,929,South,Eve,Mar,2,Commercial,No,Television,117,29.25,4,24.57,,,,,
3745,937,South,Eve,Mar,3,Residential,Yes,Computer,127,38.1,25,6.35,,,,,
3746,937,South,Eve,Mar,3,Residential,Yes,AirConditioner,54,21.6,17,12.42,,,,,
3747,937,South,Eve,Mar,3,Residential,Yes,Fridge,37,18.5,3,17.39,,,,,
3748,937,South,Eve,Mar,3,Residential,Yes,Television,101,25.25,10,15.15,,,,,
3749,938,North,Charlie,Mar,2,Corporate,Yes,Computer,113,33.9,11,21.47,,,,,
3750,938,North,Charlie,Mar,2,Corporate,Yes,AirConditioner,141,56.4,18,31.02,,,,,
3751,938,North,Charlie,Mar,2,Corporate,Yes,Fridge,25,12.5,13,9.25,,,,,
3752,938,North,Charlie,Mar,2,Corporate,Yes,Television,62,15.5,13,7.44,,,,,
3757,940,South,Eve,Mar,4,Commercial,Yes,Computer,40,12,9,8.4,,,,,
3758,940,South,Eve,Mar,4,Commercial,Yes,AirConditioner,43,17.2,3,15.91,,,,,
3759,940,South,Eve,Mar,4,Commercial,Yes,Fridge,17,8.5,13,6.29,,,,,
3760,940,South,Eve,Mar,4,Commercial,Yes,Television,38,9.5,12,4.94,,,,,
3761,941,West,Alice,Mar,3,Residential,Yes,Computer,132,39.6,15,19.8,,,,,
3762,941,West,Alice,Mar,3,Residential,Yes,AirConditioner,95,38,10,28.5,,,,,
3763,941,West,Alice,Mar,3,Residential,Yes,Fridge,4,2,13,1.48,,,,,
3764,941,West,Alice,Mar,3,Residential,Yes,Television,26,6.5,11,3.64,,,,,
3765,942,North,Alice,Mar,2,Commercial,Yes,Computer,63,18.9,19,6.93,,,,,
3766,942,North,Alice,Mar,2,Commercial,Yes,AirConditioner,104,41.6,2,39.52,,,,,
3767,942,North,Alice,Mar,2,Commercial,Yes,Fridge,63,31.5,19,19.53,,,,,
3768,942,North,Alice,Mar,2,Commercial,Yes,Television,24,6,8,4.08,,,,,
3777,945,North,Charlie,Mar,4,Residential,Yes,Computer,131,39.3,8,28.82,,,,,
3778,945,North,Charlie,Mar,4,Residential,Yes,AirConditioner,50,20,1,19.5,,,,,
3779,945,North,Charlie,Mar,4,Residential,Yes,Fridge,54,27,18,17.28,,,,,
3780,945,North,Charlie,Mar,4,Residential,Yes,Television,94,23.5,0,23.5,,,,,
3781,946,East,Diana,Mar,4,Residential,Yes,Computer,122,36.6,12,21.96,,,,,
3782,946,East,Diana,Mar,4,Residential,Yes,AirConditioner,71,28.4,6,24.14,,,,,
3783,946,East,Diana,Mar,4,Residential,Yes,Fridge,38,19,12,14.44,,,,,
3784,946,East,Diana,Mar,4,Residential,Yes,Television,47,11.75,7,8.46,,,,,
3793,949,South,Charlie,Mar,3,Corporate,No,Computer,55,16.5,16,7.7,,,,,
3794,949,South,Charlie,Mar,3,Corporate,No,AirConditioner,27,10.8,9,8.37,,,,,
3795,949,South,Charlie,Mar,3,Corporate,No,Fridge,69,34.5,18,22.08,,,,,
3796,949,South,Charlie,Mar,3,Corporate,No,Television,13,3.25,2,2.99,,,,,
3801,951,East,Bob,Mar,2,Residential,Yes,Computer,144,43.2,16,20.16,,,,,
3802,951,East,Bob,Mar,2,Residential,Yes,AirConditioner,58,23.2,19,12.18,,,,,
3803,951,East,Bob,Mar,2,Residential,Yes,Fridge,85,42.5,1,41.65,,,,,
3804,951,East,Bob,Mar,2,Residential,Yes,Television,3,0.75,13,0.36,,,,,
3833,959,South,Eve,Mar,3,Residential,Yes,Computer,137,41.1,16,19.18,,,,,
3834,959,South,Eve,Mar,3,Residential,Yes,AirConditioner,90,36,6,30.6,,,,,
3835,959,South,Eve,Mar,3,Residential,Yes,Fridge,56,28,9,22.96,,,,,
3836,959,South,Eve,Mar,3,Residential,Yes,Television,68,17,14,7.48,,,,,
3841,961,North,Alice,Mar,5,Residential,Yes,Computer,104.59,31.38,28,2.09,,,,,
3842,961,North,Alice,Mar,5,Residential,Yes,AirConditioner,76,30.4,17,17.48,,,,,
3843,961,North,Alice,Mar,5,Residential,Yes,Fridge,69,34.5,11,26.91,,,,,
3844,961,North,Alice,Mar,5,Residential,Yes,Television,104,26,0,26,,,,,
3857,965,East,Eve,Mar,3,Residential,No,Computer,108,32.4,0,32.4,,,,,
3858,965,East,Eve,Mar,3,Residential,No,AirConditioner,127,50.8,8,40.64,,,,,
3859,965,East,Eve,Mar,3,Residential,No,Fridge,88,44,8,36.96,,,,,
3860,965,East,Eve,Mar,3,Residential,No,Television,66,16.5,12,8.58,,,,,
3865,967,North,Diana,Mar,2,Residential,No,Computer,155,46.5,4,40.3,,,,,
3866,967,North,Diana,Mar,2,Residential,No,AirConditioner,81,32.4,2,30.78,,,,,
3867,967,North,Diana,Mar,2,Residential,No,Fridge,41,20.5,4,18.86,,,,,
3868,967,North,Diana,Mar,2,Residential,No,Television,66,16.5,2,15.18,,,,,
3869,968,South,Charlie,Mar,2,Residential,Yes,Computer,54,16.2,6,12.96,,,,,
3870,968,South,Charlie,Mar,2,Residential,Yes,AirConditioner,140,56,16,33.6,,,,,
3871,968,South,Charlie,Mar,2,Residential,Yes,Fridge,49,24.5,2,23.52,,,,,
3872,968,South,Charlie,Mar,2,Residential,Yes,Television,75,18.75,12,9.75,,,,,
3909,978,West,Alice,Mar,2,Corporate,Yes,Computer,79,23.7,23,5.53,,,,,
3910,978,West,Alice,Mar,2,Corporate,Yes,AirConditioner,73,29.2,22,13.14,,,,,
3911,978,West,Alice,Mar,2,Corporate,Yes,Fridge,39,19.5,9,15.99,,,,,
3912,978,West,Alice,Mar,2,Corporate,Yes,Television,83,20.75,9,13.28,,,,,
3921,981,West,Charlie,Mar,3,Residential,Yes,Computer,184,55.2,29,1.84,,,,,
3922,981,West,Charlie,Mar,3,Residential,Yes,AirConditioner,34,13.6,21,6.46,,,,,
3923,981,West,Charlie,Mar,3,Residential,Yes,Fridge,48,24,6,21.12,,,,,
3924,981,West,Charlie,Mar,3,Residential,Yes,Television,35,8.75,10,5.25,,,,,
3929,983,West,Eve,Mar,2,Residential,No,Computer,110,33,23,7.7,,,,,
3930,983,West,Eve,Mar,2,Residential,No,AirConditioner,10,4,16,2.4,,,,,
3931,983,West,Eve,Mar,2,Residential,No,Fridge,19,9.5,0,9.5,,,,,
3932,983,West,Eve,Mar,2,Residential,No,Television,88,22,13,10.56,,,,,
3933,984,North,Eve,Mar,4,Residential,No,Computer,154,46.2,8,33.88,,,,,
3934,984,North,Eve,Mar,4,Residential,No,AirConditioner,93,37.2,10,27.9,,,,,
3935,984,North,Eve,Mar,4,Residential,No,Fridge,49,24.5,14,17.64,,,,,
3936,984,North,Eve,Mar,4,Residential,No,Television,17,4.25,12,2.21,,,,,
3941,986,South,Bob,Mar,1,Residential,No,Computer,191,57.3,27,5.73,,,,,
3942,986,South,Bob,Mar,1,Residential,No,AirConditioner,14,5.6,16,3.36,,,,,
3943,986,South,Bob,Mar,1,Residential,No,Fridge,97,48.5,1,47.53,,,,,
3944,986,South,Bob,Mar,1,Residential,No,Television,74,18.5,12,9.62,,,,,
3945,987,West,Eve,Mar,1,Corporate,Yes,Computer,49,14.7,9,10.29,,,,,
3946,987,West,Eve,Mar,1,Corporate,Yes,AirConditioner,148,59.2,3,54.76,,,,,
3947,987,West,Eve,Mar,1,Corporate,Yes,Fridge,61,30.5,9,25.01,,,,,
3948,987,West,Eve,Mar,1,Corporate,Yes,Television,66,16.5,10,9.9,,,,,
3965,992,West,Eve,Mar,3,Residential,Yes,Computer,73,21.9,17,9.49,,,,,
3966,992,West,Eve,Mar,3,Residential,Yes,AirConditioner,51,20.4,15,12.75,,,,,
3967,992,West,Eve,Mar,3,Residential,Yes,Fridge,8,4,12,3.04,,,,,
3968,992,West,Eve,Mar,3,Residential,Yes,Television,21,5.25,2,4.83,,,,,
3969,993,South,Diana,Mar,2,Commercial,No,Computer,92,27.6,19,10.12,,,,,
3970,993,South,Diana,Mar,2,Commercial,No,AirConditioner,114,45.6,0,45.6,,,,,
3971,993,South,Diana,Mar,2,Commercial,No,Fridge,55,27.5,10,22,,,,,
3972,993,South,Diana,Mar,2,Commercial,No,Television,119,29.75,12,15.47,,,,,
3981,996,North,Diana,Mar,4,Corporate,Yes,Computer,25,7.5,28,0.5,,,,,
3982,996,North,Diana,Mar,4,Corporate,Yes,AirConditioner,101,40.4,7,33.33,,,,,
3983,996,North,Diana,Mar,4,Corporate,Yes,Fridge,7,3.5,0,3.5,,,,,
3984,996,North,Diana,Mar,4,Corporate,Yes,Television,29,7.25,4,6.09,,,,,
3989,998,West,Bob,Mar,4,Commercial,No,Computer,189,56.7,15,28.35,,,,,
3990,998,West,Bob,Mar,4,Commercial,No,AirConditioner,81,32.4,5,28.35,,,,,
3991,998,West,Bob,Mar,4,Commercial,No,Fridge,48,24,6,21.12,,,,,
3992,998,West,Bob,Mar,4,Commercial,No,Television,93,23.25,3,20.46,,,,,
4025,1007,West,Eve,Mar,2,Residential,Yes,Computer,119,35.7,19,13.09,,,,,
4026,1007,West,Eve,Mar,2,Residential,Yes,AirConditioner,79,31.6,16,18.96,,,,,
4027,1007,West,Eve,Mar,2,Residential,Yes,Fridge,21,10.5,17,6.93,,,,,
4028,1007,West,Eve,Mar,2,Residential,Yes,Television,10,2.5,3,2.2,,,,,
4053,1014,East,Diana,Mar,2,Residential,Yes,Computer,125,37.5,2,35,,,,,
4054,1014,East,Diana,Mar,2,Residential,Yes,AirConditioner,47,18.8,21,8.93,,,,,
4055,1014,East,Diana,Mar,2,Residential,Yes,Fridge,98,49,16,33.32,,,,,
4056,1014,East,Diana,Mar,2,Residential,Yes,Television,53,13.25,3,11.66,,,,,
